congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
0,house,S000248,Serrano,NY,15,Democrat,123,0.10569105691056911,0.102857,-88.9
115,house,S000248,Serrano,NY,15,D,96,0.13541666666666666,0.13178553,-88.9
116,house,S000248,Serrano,NY,15,D,27,0,1e-8,-88.9
0,house,S000250,Sessions,TX,32,Republican,94,0.9787234042553191,0.65303497,-1.9
115,house,S000250,Sessions,TX,32,R,94,0.9787234042553191,0.65303497,-1.9
0,house,S000344,Sherman,CA,30,Democrat,121,0.15702479338842976,0.15277861,-43.4
115,house,S000344,Sherman,CA,30,D,94,0.20212765957446807,0.19663296,-43.4
116,house,S000344,Sherman,CA,30,D,27,0,1.0049e-4,-43.4
0,house,S000364,Shimkus,IL,15,Republican,121,0.9834710743801653,0.95600123,46.2
115,house,S000364,Shimkus,IL,15,R,94,0.9893617021276596,0.94952091,46.2
116,house,S000364,Shimkus,IL,15,R,27,0.9629629629629629,0.97856235,46.2
0,house,S000480,Slaughter,NY,25,Democrat,60,0.16666666666666666,0.31549983,-16.4
115,house,S000480,Slaughter,NY,25,D,60,0.16666666666666666,0.31549983,-16.4
0,house,S000510,Smith,WA,9,Democrat,117,0.1111111111111111,0.14455023,-47.2
115,house,S000510,Smith,WA,9,D,90,0.14444444444444443,0.18790024,-47.2
116,house,S000510,Smith,WA,9,D,27,0,5.018e-5,-47.2
0,house,S000522,Smith,NJ,4,Republican,122,0.7049180327868853,0.87089703,14.8
115,house,S000522,Smith,NJ,4,R,95,0.8,0.89691562,14.8
116,house,S000522,Smith,NJ,4,R,27,0.37037037037037035,0.77935014,14.8
0,house,S000583,Smith,TX,21,Republican,94,0.9680851063829787,0.85564771,10
115,house,S000583,Smith,TX,21,R,94,0.9680851063829787,0.85564771,10
0,house,S001145,Schakowsky,IL,9,Democrat,123,0.08943089430894309,0.14742813,-45.2
115,house,S001145,Schakowsky,IL,9,D,96,0.11458333333333333,0.18887192,-45.2
116,house,S001145,Schakowsky,IL,9,D,27,0,7.243e-5,-45.2
0,house,S001148,Simpson,ID,2,Republican,118,0.9661016949152542,0.93460277,24.7
115,house,S001148,Simpson,ID,2,R,91,0.989010989010989,0.93692801,24.7
116,house,S001148,Simpson,ID,2,R,27,0.8888888888888888,0.92676584,24.7
0,house,S001150,Schiff,CA,28,Democrat,123,0.17886178861788618,0.13954236,-49.8
115,house,S001150,Schiff,CA,28,D,96,0.22916666666666666,0.17877994,-49.8
116,house,S001150,Schiff,CA,28,D,27,0,3.097e-5,-49.8
0,house,S001154,Shuster,PA,9,Republican,94,0.9893617021276596,0.94975351,42.5
115,house,S001154,Shuster,PA,9,R,94,0.9893617021276596,0.94975351,42.5
0,house,S001156,Sánchez,CA,38,Democrat,117,0.1282051282051282,0.1576214,-39.6
115,house,S001156,Sánchez,CA,38,D,93,0.16129032258064516,0.19824125,-39.6
116,house,S001156,Sánchez,CA,38,D,24,0,2.195e-4,-39.6
0,house,S001157,Scott,GA,13,Democrat,115,0.21739130434782608,0.14658465,-44.4
115,house,S001157,Scott,GA,13,D,89,0.2808988764044944,0.18938171,-44.4
116,house,S001157,Scott,GA,13,D,26,0,8.703e-5,-44.4
0,house,S001165,Sires,NJ,8,Democrat,119,0.18487394957983194,0.1375469,-54.2
115,house,S001165,Sires,NJ,8,D,92,0.2391304347826087,0.17790997,-54.2
116,house,S001165,Sires,NJ,8,D,27,0,1.349e-5,-54.2
0,house,S001168,Sarbanes,MD,3,Democrat,122,0.14754098360655737,0.18780947,-30.5
115,house,S001168,Sarbanes,MD,3,D,95,0.18947368421052632,0.24090939,-30.5
116,house,S001168,Sarbanes,MD,3,D,27,0,9.7641e-4,-30.5
0,house,S001170,Shea-Porter,NH,1,Democrat,90,0.23333333333333334,0.71711245,1.6
115,house,S001170,Shea-Porter,NH,1,D,90,0.23333333333333334,0.71711245,1.6
0,house,S001172,Smith,NE,3,Republican,122,0.9426229508196722,0.95663545,54.9
115,house,S001172,Smith,NE,3,R,95,0.9473684210526315,0.94840459,54.9
116,house,S001172,Smith,NE,3,R,27,0.9259259259259259,0.98559589,54.9
0,house,S001175,Speier,CA,14,Democrat,112,0.16071428571428573,0.13722567,-58.7
115,house,S001175,Speier,CA,14,D,86,0.20930232558139536,0.17871072,-58.7
116,house,S001175,Speier,CA,14,D,26,0,5.86e-6,-58.7
0,house,S001176,Scalise,LA,1,Republican,102,0.9901960784313726,0.96528136,42
115,house,S001176,Scalise,LA,1,R,75,1,0.96216352,42
116,house,S001176,Scalise,LA,1,R,27,0.9629629629629629,0.97394201,42
0,house,S001180,Schrader,OR,5,Democrat,122,0.2540983606557377,0.48967179,-4.2
115,house,S001180,Schrader,OR,5,D,95,0.3263157894736842,0.60663956,-4.2
116,house,S001180,Schrader,OR,5,D,27,0,0.07811854,-4.2
0,house,S001183,Schweikert,AZ,6,Republican,123,0.8943089430894309,0.79786611,10
115,house,S001183,Schweikert,AZ,6,R,96,0.8958333333333334,0.85428917,10
116,house,S001183,Schweikert,AZ,6,R,27,0.8888888888888888,0.5972508,10
0,house,S001185,Sewell,AL,7,Democrat,120,0.225,0.15312831,-41.2
115,house,S001185,Sewell,AL,7,D,93,0.2903225806451613,0.19754154,-41.2
116,house,S001185,Sewell,AL,7,D,27,0,1.4939e-4,-41.2
0,house,S001187,Stivers,OH,15,Republican,116,0.9655172413793104,0.87599007,15.4
115,house,S001187,Stivers,OH,15,R,91,0.989010989010989,0.9003995,15.4
116,house,S001187,Stivers,OH,15,R,25,0.88,0.78713976,15.4
0,house,S001189,Scott,GA,8,Republican,123,0.967479674796748,0.94555467,28.9
115,house,S001189,Scott,GA,8,R,96,0.9895833333333334,0.94529712,28.9
116,house,S001189,Scott,GA,8,R,27,0.8888888888888888,0.94647041,28.9
0,house,S001190,Schneider,IL,10,Democrat,121,0.30578512396694213,0.19380533,-29.4
115,house,S001190,Schneider,IL,10,D,94,0.39361702127659576,0.24913421,-29.4
116,house,S001190,Schneider,IL,10,D,27,0,0.00117889,-29.4
115,house,S001191,Sinema,AZ,9,D,91,0.6263736263736264,0.36384563,-16.3
0,house,S001192,Stewart,UT,2,Republican,119,0.9495798319327731,0.85936899,14
115,house,S001192,Stewart,UT,2,R,92,0.9456521739130435,0.88999112,14
116,house,S001192,Stewart,UT,2,R,27,0.9629629629629629,0.75502694,14
0,house,S001193,Swalwell,CA,15,Democrat,116,0.1896551724137931,0.14583702,-45.7
115,house,S001193,Swalwell,CA,15,D,93,0.23655913978494625,0.18189683,-45.7
116,house,S001193,Swalwell,CA,15,D,23,0,2.999e-5,-45.7
0,house,S001195,Smith,MO,8,Republican,120,0.9333333333333333,0.95606959,54.4
115,house,S001195,Smith,MO,8,R,93,0.9139784946236559,0.94759591,54.4
116,house,S001195,Smith,MO,8,R,27,1,0.98525669,54.4
0,house,S001196,Stefanik,NY,21,Republican,123,0.7723577235772358,0.86045156,13.9
115,house,S001196,Stefanik,NY,21,R,96,0.8958333333333334,0.89100666,13.9
116,house,S001196,Stefanik,NY,21,R,27,0.3333333333333333,0.75181121,13.9
0,house,S001199,Smucker,PA,11,Republican,120,0.9583333333333334,0.83565626,25.8
115,house,S001199,Smucker,PA,16,R,96,0.9583333333333334,0.81333017,6.8
116,house,S001199,Smucker,PA,11,R,24,0.9583333333333334,0.92496061,25.8
0,house,S001200,Soto,FL,9,Democrat,122,0.18032786885245902,0.34195178,-12.9
115,house,S001200,Soto,FL,9,D,96,0.22916666666666666,0.4296077,-12.9
116,house,S001200,Soto,FL,9,D,26,0,0.01829915,-12.9
0,house,S001201,Suozzi,NY,3,Democrat,120,0.26666666666666666,0.44614417,-6.1
115,house,S001201,Suozzi,NY,3,D,93,0.34408602150537637,0.55953314,-6.1
116,house,S001201,Suozzi,NY,3,D,27,0,0.05558216,-6.1
0,house,S001205,Scanlon,PA,5,Democrat,30,0.06666666666666667,0.0783013,-28.2
115,house,S001205,Scanlon,PA,7,D,3,0.6666666666666666,0.76999532,-2.3
116,house,S001205,Scanlon,PA,5,D,27,0,0.00144641,-28.2
0,house,S001206,Shalala,FL,27,Democrat,27,0,0.0060247,-19.6
116,house,S001206,Shalala,FL,27,D,27,0,0.0060247,-19.6
0,house,S001207,Sherrill,NJ,11,Democrat,27,0,0.19182337,0.9
116,house,S001207,Sherrill,NJ,11,D,27,0,0.19182337,0.9
0,house,S001208,Slotkin,MI,8,Democrat,27,0,0.43697133,6.7
116,house,S001208,Slotkin,MI,8,D,27,0,0.43697133,6.7
0,house,S001209,Spanberger,VA,7,Democrat,27,0,0.42712944,6.5
116,house,S001209,Spanberger,VA,7,D,27,0,0.42712944,6.5
0,house,S001210,Spano,FL,15,Republican,27,0.9259259259259259,0.5972508,10
116,house,S001210,Spano,FL,15,R,27,0.9259259259259259,0.5972508,10
0,house,S001211,Stanton,AZ,9,Democrat,27,0,0.01022756,-16.3
116,house,S001211,Stanton,AZ,9,D,27,0,0.01022756,-16.3
0,house,S001212,Stauber,MN,8,Republican,27,0.8888888888888888,0.80122976,15.6
116,house,S001212,Stauber,MN,8,R,27,0.8888888888888888,0.80122976,15.6
0,house,S001213,Steil,WI,1,Republican,27,0.9629629629629629,0.61093934,10.3
116,house,S001213,Steil,WI,1,R,27,0.9629629629629629,0.61093934,10.3
0,house,S001214,Steube,FL,17,Republican,27,1,0.93973538,27.2
116,house,S001214,Steube,FL,17,R,27,1,0.93973538,27.2
0,house,S001215,Stevens,MI,11,Democrat,27,0,0.32760405,4.4
116,house,S001215,Stevens,MI,11,D,27,0,0.32760405,4.4
0,house,S001216,Schrier,WA,8,Democrat,27,0,0.09697883,-3
116,house,S001216,Schrier,WA,8,D,27,0,0.09697883,-3
0,house,T000193,Thompson,MS,2,Democrat,116,0.13793103448275862,0.20032743,-28.5
115,house,T000193,Thompson,MS,2,D,91,0.17582417582417584,0.25495464,-28.5
116,house,T000193,Thompson,MS,2,D,25,0,0.0014844,-28.5
0,house,T000238,Thornberry,TX,13,Republican,123,0.967479674796748,0.95643425,63
115,house,T000238,Thornberry,TX,13,R,96,0.9791666666666666,0.94690775,63
116,house,T000238,Thornberry,TX,13,R,27,0.9259259259259259,0.99030628,63
0,house,T000460,Thompson,CA,5,Democrat,120,0.175,0.1428547,-44.9
115,house,T000460,Thompson,CA,5,D,93,0.22580645161290322,0.18430643,-44.9
116,house,T000460,Thompson,CA,5,D,27,0,7.651e-5,-44.9
0,house,T000462,Tiberi,OH,12,Republican,58,0.9827586206896551,0.86721055,11.3
115,house,T000462,Tiberi,OH,12,R,58,0.9827586206896551,0.86721055,11.3
0,house,T000463,Turner,OH,10,Republican,123,0.959349593495935,0.74275016,7.3
115,house,T000463,Turner,OH,10,R,96,0.9583333333333334,0.82040669,7.3
116,house,T000463,Turner,OH,10,R,27,0.9629629629629629,0.46663808,7.3
0,house,T000465,Tsongas,MA,3,Democrat,88,0.19318181818181818,0.27662097,-22.8
115,house,T000465,Tsongas,MA,3,D,88,0.19318181818181818,0.27662097,-22.8
0,house,T000467,Thompson,PA,15,Republican,123,0.983739837398374,0.95183634,43.3
115,house,T000467,Thompson,PA,5,R,96,0.9895833333333334,0.94518355,28.8
116,house,T000467,Thompson,PA,15,R,27,0.9629629629629629,0.97549068,43.3
0,house,T000468,Titus,NV,1,Democrat,118,0.11864406779661017,0.18535379,-29
115,house,T000468,Titus,NV,1,D,92,0.15217391304347827,0.23736595,-29
116,house,T000468,Titus,NV,1,D,26,0,0.00131075,-29
0,house,T000469,Tonko,NY,20,Democrat,120,0.175,0.33164804,-13.5
115,house,T000469,Tonko,NY,20,D,93,0.22580645161290322,0.4232879,-13.5
116,house,T000469,Tonko,NY,20,D,27,0,0.01599964,-13.5
0,house,T000470,Tipton,CO,3,Republican,121,0.9504132231404959,0.83212309,12
115,house,T000470,Tipton,CO,3,R,94,0.9574468085106383,0.87486637,12
116,house,T000470,Tipton,CO,3,R,27,0.9259259259259259,0.68331316,12
0,house,T000472,Takano,CA,41,Democrat,121,0.14049586776859505,0.20101968,-27.9
115,house,T000472,Takano,CA,41,D,94,0.18085106382978725,0.25832221,-27.9
116,house,T000472,Takano,CA,41,D,27,0,0.00152201,-27.9
0,house,T000474,Torres,CA,35,Democrat,121,0.2066115702479339,0.15825648,-40.8
115,house,T000474,Torres,CA,35,D,94,0.26595744680851063,0.20366703,-40.8
116,house,T000474,Torres,CA,35,D,27,0,1.6048e-4,-40.8
0,house,T000475,Trott,MI,11,Republican,90,0.9888888888888889,0.77224179,4.4
115,house,T000475,Trott,MI,11,R,90,0.9888888888888889,0.77224179,4.4
0,house,T000477,Taylor,VA,2,Republican,93,0.978494623655914,0.75902563,3.4
115,house,T000477,Taylor,VA,2,R,93,0.978494623655914,0.75902563,3.4
0,house,T000478,Tenney,NY,22,Republican,96,0.96875,0.90237522,15.5
115,house,T000478,Tenney,NY,22,R,96,0.96875,0.90237522,15.5
0,house,T000479,Taylor,TX,3,Republican,27,0.9629629629629629,0.76134097,14.2
116,house,T000479,Taylor,TX,3,R,27,0.9629629629629629,0.76134097,14.2
0,house,T000480,Timmons,SC,4,Republican,27,0.9629629629629629,0.93248792,25.7
116,house,T000480,Timmons,SC,4,R,27,0.9629629629629629,0.93248792,25.7
0,house,T000481,Tlaib,MI,13,Democrat,27,0,3.81e-6,-60.7
116,house,T000481,Tlaib,MI,13,D,27,0,3.81e-6,-60.7
0,house,T000482,Trahan,MA,3,Democrat,27,0,0.0035739,-22.8
116,house,T000482,Trahan,MA,3,D,27,0,0.0035739,-22.8
0,house,T000483,Trone,MD,6,Democrat,27,0,0.01238547,-15.1
116,house,T000483,Trone,MD,6,D,27,0,0.01238547,-15.1
0,house,T000484,Torres Small,NM,2,Democrat,27,0.037037037037037035,0.6064032,10.2
116,house,T000484,Torres Small,NM,2,D,27,0.037037037037037035,0.6064032,10.2
0,house,U000031,Upton,MI,6,Republican,122,0.8442622950819673,0.7649597,8.4
115,house,U000031,Upton,MI,6,R,95,0.9473684210526315,0.83431314,8.4
116,house,U000031,Upton,MI,6,R,27,0.48148148148148145,0.52093836,8.4
0,house,U000040,Underwood,IL,14,Democrat,27,0,0.3054915,3.9
116,house,U000040,Underwood,IL,14,D,27,0,0.3054915,3.9
0,house,V000081,Velázquez,NY,7,Democrat,119,0.08403361344537816,0.11461928,-76.5
115,house,V000081,Velázquez,NY,7,D,94,0.10638297872340426,0.14510308,-76.5
116,house,V000081,Velázquez,NY,7,D,25,0,1.6e-7,-76.5
0,house,V000108,Visclosky,IN,1,Democrat,122,0.18032786885245902,0.34567358,-12.6
115,house,V000108,Visclosky,IN,1,D,96,0.22916666666666666,0.43492612,-12.6
116,house,V000108,Visclosky,IN,1,D,26,0,0.01612573,-12.6
0,house,V000129,Valadao,CA,21,Republican,94,0.9787234042553191,0.38805628,-15.5
115,house,V000129,Valadao,CA,21,R,94,0.9787234042553191,0.38805628,-15.5
0,house,V000130,Vargas,CA,51,Democrat,120,0.125,0.14374442,-49
115,house,V000130,Vargas,CA,51,D,94,0.1595744680851064,0.18349318,-49
116,house,V000130,Vargas,CA,51,D,26,0,3.734e-5,-49
0,house,V000131,Veasey,TX,33,Democrat,119,0.17647058823529413,0.12797454,-49.2
115,house,V000131,Veasey,TX,33,D,93,0.22580645161290322,0.16374231,-49.2
116,house,V000131,Veasey,TX,33,D,26,0,3.597e-5,-49.2
0,house,V000132,Vela,TX,34,Democrat,118,0.1864406779661017,0.22348436,-21.5
115,house,V000132,Vela,TX,34,D,91,0.24175824175824176,0.28848024,-21.5
116,house,V000132,Vela,TX,34,D,27,0,0.00442416,-21.5
0,house,V000133,Van Drew,NJ,2,Democrat,26,0,0.33941786,4.6
116,house,V000133,Van Drew,NJ,2,D,26,0,0.33941786,4.6
0,house,W000187,Waters,CA,43,Democrat,122,0.09016393442622951,0.12521049,-61.7
115,house,W000187,Waters,CA,43,D,95,0.11578947368421053,0.16079574,-61.7
116,house,W000187,Waters,CA,43,D,27,0,3.12e-6,-61.7
0,house,W000791,Walden,OR,2,Republican,123,0.9024390243902439,0.91680098,20.1
115,house,W000791,Walden,OR,2,R,96,0.9895833333333334,0.925617,20.1
116,house,W000791,Walden,OR,2,R,27,0.5925925925925926,0.88545515,20.1
0,house,W000795,Wilson,SC,2,Republican,121,0.9752066115702479,0.90070072,17.7
115,house,W000795,Wilson,SC,2,R,96,0.9791666666666666,0.91505687,17.7
116,house,W000795,Wilson,SC,2,R,25,0.96,0.8455731,17.7
0,house,W000797,Wasserman Schultz,FL,23,Democrat,120,0.14166666666666666,0.20208311,-26.1
115,house,W000797,Wasserman Schultz,FL,23,D,93,0.1827956989247312,0.26015349,-26.1
116,house,W000797,Wasserman Schultz,FL,23,D,27,0,0.00206289,-26.1
0,house,W000798,Walberg,MI,7,Republican,123,0.983739837398374,0.89437742,17
115,house,W000798,Walberg,MI,7,R,96,0.9895833333333334,0.91136246,17
116,house,W000798,Walberg,MI,7,R,27,0.9629629629629629,0.83398616,17
0,house,W000799,Walz,MN,1,Democrat,73,0.2054794520547945,0.8924946,14.9
115,house,W000799,Walz,MN,1,D,73,0.2054794520547945,0.8924946,14.9
0,house,W000800,Welch,VT,0,Democrat,121,0.1487603305785124,0.20892515,-26.40835124
115,house,W000800,Welch,VT,0,D,95,0.18947368421052632,0.2655481,-26.40835124
116,house,W000800,Welch,VT,0,D,26,0,0.00203362,-26.40835124
0,house,W000804,Wittman,VA,1,Republican,121,0.9173553719008265,0.83805234,12.4
115,house,W000804,Wittman,VA,1,R,94,0.9042553191489362,0.8780261,12.4
116,house,W000804,Wittman,VA,1,R,27,0.9629629629629629,0.6988844,12.4
0,house,W000806,Webster,FL,11,Republican,117,0.9145299145299145,0.95232402,32.3
115,house,W000806,Webster,FL,11,R,90,0.9111111111111111,0.95099871,32.3
116,house,W000806,Webster,FL,11,R,27,0.9259259259259259,0.95674171,32.3
0,house,W000808,Wilson,FL,24,Democrat,103,0.1262135922330097,0.12028358,-67.5
115,house,W000808,Wilson,FL,24,D,82,0.15853658536585366,0.1510877,-67.5
116,house,W000808,Wilson,FL,24,D,21,0,8.1e-7,-67.5
0,house,W000809,Womack,AR,3,Republican,123,0.983739837398374,0.94910236,31.4
115,house,W000809,Womack,AR,3,R,96,0.9895833333333334,0.94762677,31.4
116,house,W000809,Womack,AR,3,R,27,0.9629629629629629,0.95434890000000006,31.4
0,house,W000810,Woodall,GA,7,Republican,123,0.983739837398374,0.72068338,6.3
115,house,W000810,Woodall,GA,7,R,96,0.9791666666666666,0.80600284,6.3
116,house,W000810,Woodall,GA,7,R,27,1,0.41732531,6.3
0,house,W000812,Wagner,MO,2,Republican,120,0.9666666666666667,0.80642492,10.3
115,house,W000812,Wagner,MO,2,R,95,0.968421052631579,0.85732307,10.3
116,house,W000812,Wagner,MO,2,R,25,0.96,0.61301195,10.3
0,house,W000813,Walorski,IN,2,Republican,123,0.9512195121951219,0.93116478,23.2
115,house,W000813,Walorski,IN,2,R,96,0.9583333333333334,0.93530616,23.2
116,house,W000813,Walorski,IN,2,R,27,0.9259259259259259,0.91643987,23.2
0,house,W000814,Weber,TX,14,Republican,118,0.940677966101695,0.91218167000000006,19.8
115,house,W000814,Weber,TX,14,R,93,0.9247311827956989,0.92227873,19.8
116,house,W000814,Weber,TX,14,R,25,1,0.87462058,19.8
0,house,W000815,Wenstrup,OH,2,Republican,121,0.9586776859504132,0.88830122,16.1
115,house,W000815,Wenstrup,OH,2,R,96,0.9583333333333334,0.90615324,16.1
116,house,W000815,Wenstrup,OH,2,R,25,0.96,0.81974943,16.1
0,house,W000816,Williams,TX,25,Republican,122,0.9344262295081968,0.87239101,14.9
115,house,W000816,Williams,TX,25,R,95,0.9263157894736842,0.89801943,14.9
116,house,W000816,Williams,TX,25,R,27,0.9629629629629629,0.78221694,14.9
0,house,W000819,Walker,NC,6,Republican,115,0.9391304347826087,0.87643074,14.7
115,house,W000819,Walker,NC,6,R,91,0.9230769230769231,0.89388693,14.7
116,house,W000819,Walker,NC,6,R,24,1,0.81024271,14.7
0,house,W000820,Walters,CA,45,Republican,94,0.9893617021276596,0.57844199,-5.4
115,house,W000820,Walters,CA,45,R,94,0.9893617021276596,0.57844199,-5.4
0,house,W000821,Westerman,AR,4,Republican,123,0.943089430894309,0.95073414,32.9
115,house,W000821,Westerman,AR,4,R,96,0.9375,0.94862569,32.9
116,house,W000821,Westerman,AR,4,R,27,0.9629629629629629,0.95823085,32.9
0,house,W000822,Watson Coleman,NJ,12,Democrat,122,0.06557377049180328,0.17776844,-33.2
115,house,W000822,Watson Coleman,NJ,12,D,95,0.08421052631578947,0.228118,-33.2
116,house,W000822,Watson Coleman,NJ,12,D,27,0,6.1258e-4,-33.2
0,house,W000823,Waltz,FL,6,Republican,27,0.9629629629629629,0.83398616,17
116,house,W000823,Waltz,FL,6,R,27,0.9629629629629629,0.83398616,17
0,house,W000824,Watkins,KS,2,Republican,27,0.9259259259259259,0.86042861,18.4
116,house,W000824,Watkins,KS,2,R,27,0.9259259259259259,0.86042861,18.4
0,house,W000825,Wexton,VA,10,Democrat,27,0,0.02835423,-10
116,house,W000825,Wexton,VA,10,D,27,0,0.02835423,-10
0,house,W000826,Wild,PA,7,Democrat,30,0.06666666666666667,0.20941093,-1.1
115,house,W000826,Wild,PA,15,D,3,0.6666666666666666,0.86920674,7.6
116,house,W000826,Wild,PA,7,D,27,0,0.13610029,-1.1
0,house,W000827,Wright,TX,6,Republican,25,0.96,0.69456791,12.3
116,house,W000827,Wright,TX,6,R,25,0.96,0.69456791,12.3
0,house,Y000033,Young,AK,0,Republican,121,0.9338842975206612,0.87252634,14.73064079
115,house,Y000033,Young,AK,0,R,96,0.9270833333333334,0.89715152,14.73064079
116,house,Y000033,Young,AK,0,R,25,0.96,0.77796566,14.73064079
0,house,Y000062,Yarmuth,KY,3,Democrat,120,0.15833333333333333,0.30697449,-15
115,house,Y000062,Yarmuth,KY,3,D,93,0.20430107526881722,0.39244247,-15
116,house,Y000062,Yarmuth,KY,3,D,27,0,0.01258475,-15
0,house,Y000063,Yoder,KS,3,Republican,94,0.925531914893617,0.67076822,-1.2
115,house,Y000063,Yoder,KS,3,R,94,0.925531914893617,0.67076822,-1.2
0,house,Y000065,Yoho,FL,3,Republican,119,0.9327731092436975,0.88333852,16
115,house,Y000065,Yoho,FL,3,R,92,0.9130434782608695,0.90448453,16
116,house,Y000065,Yoho,FL,3,R,27,1,0.81128547,16
0,house,Y000066,Young,IA,3,Republican,96,0.9895833333333334,0.76046635,3.5
115,house,Y000066,Young,IA,3,R,96,0.9895833333333334,0.76046635,3.5
0,house,Z000017,Zeldin,NY,1,Republican,123,0.8861788617886179,0.83751414,12.3
115,house,Z000017,Zeldin,NY,1,R,96,0.8645833333333334,0.87758287,12.3
116,house,Z000017,Zeldin,NY,1,R,27,0.9629629629629629,0.69504756,12.3
0,house,Z000018,Zinke,MT,0,Republican,1,1,0.99438858,20.42273211
115,house,Z000018,Zinke,MT,0,R,1,1,0.99438858,20.42273211
0,senate,A000360,Alexander,TN,,Republican,91,0.9120879120879121,0.87249109,26.0057009
115,senate,A000360,Alexander,TN,,R,80,0.9375,0.87959201,26.0057009
116,senate,A000360,Alexander,TN,,R,11,0.7272727272727273,0.82084802,26.0057009
0,senate,B000575,Blunt,MO,,Republican,96,0.9479166666666666,0.81983377,18.637117
115,senate,B000575,Blunt,MO,,R,84,0.9642857142857143,0.8299707,18.637117
116,senate,B000575,Blunt,MO,,R,12,0.8333333333333334,0.74887526,18.637117
0,senate,B000944,Brown,OH,,Democrat,95,0.2736842105263158,0.6705376,8.1295744
115,senate,B000944,Brown,OH,,D,83,0.30120481927710846,0.69004529,8.1295744
116,senate,B000944,Brown,OH,,D,12,0.08333333333333333,0.53560945,8.1295744
0,senate,B001135,Burr,NC,,Republican,90,0.9222222222222223,0.5840733,3.65522853
115,senate,B001135,Burr,NC,,R,81,0.9259259259259259,0.60337882,3.65522853
116,senate,B001135,Burr,NC,,R,9,0.8888888888888888,0.41032359,3.65522853
0,senate,B001230,Baldwin,WI,,Democrat,95,0.23157894736842105,0.53274087,0.7643432
115,senate,B001230,Baldwin,WI,,D,83,0.25301204819277107,0.55965646,0.7643432
116,senate,B001230,Baldwin,WI,,D,12,0.08333333333333333,0.34657473,0.7643432
0,senate,B001236,Boozman,AR,,Republican,96,0.9479166666666666,0.88166403,26.92097803
115,senate,B001236,Boozman,AR,,R,84,0.9642857142857143,0.88744937,26.92097803
116,senate,B001236,Boozman,AR,,R,12,0.8333333333333334,0.84116667,26.92097803
0,senate,B001243,Blackburn,TN,,Republican,99,0.9191919191919192,0.93207233,26.0057009
116,senate,B001243,Blackburn,TN,,R,12,0.9166666666666666,0.83371041,26.0057009
0,senate,B001261,Barrasso,WY,,Republican,96,0.9166666666666666,0.92217732,46.29527573
115,senate,B001261,Barrasso,WY,,R,84,0.9166666666666666,0.92394906,46.29527573
116,senate,B001261,Barrasso,WY,,R,12,0.9166666666666666,0.90977513,46.29527573
0,senate,B001267,Bennet,CO,,Democrat,95,0.2736842105263158,0.42493582,-4.90558301
115,senate,B001267,Bennet,CO,,D,84,0.30952380952380953,0.45142381,-4.90558301
116,senate,B001267,Bennet,CO,,D,11,0,0.22266392,-4.90558301
0,senate,B001277,Blumenthal,CT,,Democrat,95,0.2,0.30017697,-13.63938672
115,senate,B001277,Blumenthal,CT,,D,83,0.2289156626506024,0.32799846,-13.63938672
116,senate,B001277,Blumenthal,CT,,D,12,0,0.10774501,-13.63938672
0,senate,B001288,Booker,NJ,,Democrat,95,0.14736842105263157,0.29851756,-14.1026978
115,senate,B001288,Booker,NJ,,D,84,0.15476190476190477,0.32373327,-14.1026978
116,senate,B001288,Booker,NJ,,D,11,0.09090909090909091,0.10596124,-14.1026978
0,senate,B001310,Braun,IN,,Republican,12,0.9166666666666666,0.75662216,19.16519376
116,senate,B001310,Braun,IN,,R,12,0.9166666666666666,0.75662216,19.16519376
0,senate,C000127,Cantwell,WA,,Democrat,95,0.24210526315789474,0.28061264,-15.4790881
115,senate,C000127,Cantwell,WA,,D,84,0.27380952380952384,0.31016827,-15.4790881
116,senate,C000127,Cantwell,WA,,D,11,0,0.0549151,-15.4790881
0,senate,C000141,Cardin,MD,,Democrat,96,0.2604166666666667,0.21557286,-26.41643951
115,senate,C000141,Cardin,MD,,D,84,0.2857142857142857,0.23655615,-26.41643951
116,senate,C000141,Cardin,MD,,D,12,0.08333333333333333,0.06868983,-26.41643951
0,senate,C000174,Carper,DE,,Democrat,96,0.3229166666666667,0.32561118,-11.43051247
115,senate,C000174,Carper,DE,,D,84,0.36904761904761907,0.35394828,-11.43051247
116,senate,C000174,Carper,DE,,D,12,0,0.1272515,-11.43051247
0,senate,C000567,Cochran,MS,,Republican,68,0.9705882352941176,0.82996148,17.82624982
115,senate,C000567,Cochran,MS,,R,68,0.9705882352941176,0.82996148,17.82624982
0,senate,C000880,Crapo,ID,,Republican,94,0.925531914893617,0.9002402,31.76941855
115,senate,C000880,Crapo,ID,,R,83,0.927710843373494,0.90545073,31.76941855
116,senate,C000880,Crapo,ID,,R,11,0.9090909090909091,0.86092443,31.76941855
0,senate,C001035,Collins,ME,,Republican,96,0.71875,0.45813624,-2.96044935
115,senate,C001035,Collins,ME,,R,84,0.7738095238095238,0.48641584,-2.96044935
116,senate,C001035,Collins,ME,,R,12,0.3333333333333333,0.26017902,-2.96044935
0,senate,C001047,Capito,WV,,Republican,95,0.9578947368421052,0.91936514,42.15364679
115,senate,C001047,Capito,WV,,R,83,0.963855421686747,0.92154115,42.15364679
116,senate,C001047,Capito,WV,,R,12,0.9166666666666666,0.90431439,42.15364679
0,senate,C001056,Cornyn,TX,,Republican,96,0.9583333333333334,0.68907929,8.9994276
